year_end,ML_Full_EW,ML_Full_CW,BH_QQQ,BH_MCap10,BH_Full
2020-12-31,0.9789898447801859,1.0133943312345965,0.41949903788251164,1.08292857541228,0.44388459656726664
2021-12-31,0.17601294585084837,0.1989123849189205,0.27419754015686526,0.4072539845038252,0.28623744447250155
2022-12-31,-0.15585351607164344,-0.1512673159408081,-0.325769948853858,-0.5213263788394552,-0.25893390084376
2023-12-31,0.6010085721632887,0.6465411953393334,0.5485555256235379,1.0534120264906268,0.4463833865456255
2024-12-31,0.14290170908569522,0.1295606418731381,0.25578271146571185,0.7362778944254578,0.24235841364659438
2025-12-31,0.4114178096328025,0.5200298846346432,0.20772541150776425,0.2519338012525889,0.2185307089723727
2026-12-31,0.023341989153060183,0.0011193690483115581,-0.008253135140834922,-0.04084295043138331,0.02479385470234452
