deflated_sharpe,expected_max_sharpe,p_value,is_significant,observed_sharpe,n_trials,n_days,strategy
1.3931857905427136,0.3454253003738596,0.08178180776043187,False,0.9077889569854423,3,1536,ML_Full_CW
1.0522234502074441,0.48305577994047305,0.1463485214884681,False,0.9077889569854423,5,1536,ML_Full_CW
0.6689006035790368,0.6377852059481401,0.2517794425839942,False,0.9077889569854423,10,1536,ML_Full_CW
0.3416653363854399,0.7698747109376883,0.3663013807096044,False,0.9077889569854423,20,1536,ML_Full_CW
1.310533924417679,0.3454253003738596,0.09500763779016097,False,0.874435894693966,3,1536,ML_Full_EW
0.9695777801693108,0.48305577994047305,0.1661284964689882,False,0.874435894693966,5,1536,ML_Full_EW
0.5862618994177413,0.6377852059481401,0.2788497653026717,False,0.874435894693966,10,1536,ML_Full_EW
0.25903257885787184,0.7698747109376883,0.39780505191460835,False,0.874435894693966,20,1536,ML_Full_EW
