Total_Return,CAGR,Sharpe,Sortino,Max_Drawdown,Calmar,VaR_95,Win_Rate,MDD_Duration,Tail_Ratio,Avg_Daily_Ret,Std_Daily_Ret,N_Days,cost_bps
5.434917191627855,0.3559782297999756,0.9427228918010386,1.3064381188539134,-0.3755334194861458,0.9479268989883026,-0.03246694129158878,0.5390625,252,1.0777960677255631,0.0014493153478327483,0.021784029111175225,1536,0
5.21748474280627,0.34837570190614287,0.9263834018481654,1.2844428405959123,-0.3758120517060861,0.9269944918599881,-0.032513162968130976,0.5384114583333334,285,1.0762638408773264,0.0014269231755949501,0.021784542085025758,1536,5
5.007340854985733,0.3408136680758018,0.9100335040570202,1.26228361798855,-0.3760906261934408,0.9062009110019817,-0.03254413944726715,0.5384114583333334,287,1.0752394209670697,0.001404531003357153,0.02178532263011502,1536,10
4.80424316083689,0.3332919237970533,0.8936738031340898,1.240442187818768,-0.3763691429482108,0.8855452952021494,-0.03254413944726715,0.5364583333333334,291,1.0752394209670697,0.0013821388311193547,0.02178637071768401,1536,15
4.607957287685369,0.32581026553529324,0.8773049047169383,1.218482517890291,-0.3766476019703954,0.8650267885175651,-0.03254413944726715,0.53515625,294,1.0752394209670697,0.0013597466588815565,0.021787686309122672,1536,20
4.234921925988664,0.31096639778440105,0.8445419419333408,1.1741626247500654,-0.3772043468170093,0.8243977048739,-0.03271191254332999,0.5345052083333334,295,1.0697247251685436,0.0013149623144059618,0.021791119799957962,1536,30
